atom_id,uc_id,type,FeO_coord,threshold,is_surface_after_pbc,n_pbc_uc,total_interactions,excluded_due_to_pbc,x,y,z
442,0,FeA,0,4,0,24,5,1,7.08,0,38.94
443,0,FeA,0,4,0,24,5,1,10.62,0,38.94
444,0,FeA,0,4,0,24,5,1,14.16,0,38.94
445,0,FeA,0,4,0,24,5,1,17.7,0,38.94
446,0,FeA,0,4,0,24,5,1,21.24,0,38.94
447,0,FeA,0,4,0,24,5,1,24.78,0,38.94
448,0,FeA,0,4,0,24,5,1,28.32,0,38.94
449,0,FeA,0,4,0,24,5,1,31.86,0,38.94
450,0,FeA,0,4,0,24,5,1,35.4,0,38.94
451,0,FeA,0,4,0,24,5,1,38.94,0,38.94
452,0,FeA,0,4,0,24,5,1,42.48,0,38.94
453,0,FeA,0,4,0,24,5,1,46.02,0,38.94
454,0,FeA,0,4,0,24,5,1,49.56,0,38.94
455,0,FeA,0,4,0,24,5,1,53.1,0,38.94
456,0,FeA,0,4,0,24,5,1,56.64,0,38.94
457,0,FeA,0,4,0,24,5,1,60.18,0,38.94
458,0,FeA,0,4,0,24,5,1,63.72,0,38.94
459,0,FeA,0,4,0,24,5,1,67.26,0,38.94
460,0,FeA,0,4,0,24,5,1,70.8,0,38.94
461,0,FeA,0,4,0,24,4,1,74.34,0,38.94
462,0,FeA,0,4,0,24,5,1,0,3.54,38.94
463,0,FeA,0,4,0,24,6,1,3.54,3.54,38.94
464,0,FeA,0,4,0,24,6,1,7.08,3.54,38.94
465,0,FeA,0,4,0,24,6,1,10.62,3.54,38.94
466,0,FeA,0,4,0,24,6,1,14.16,3.54,38.94
467,0,FeA,0,4,0,24,6,1,17.7,3.54,38.94
468,0,FeA,0,4,0,24,6,1,21.24,3.54,38.94
469,0,FeA,0,4,0,24,6,1,24.78,3.54,38.94
470,0,FeA,0,4,0,24,6,1,28.32,3.54,38.94
471,0,FeA,0,4,0,24,6,1,31.86,3.54,38.94
472,0,FeA,0,4,0,24,6,1,35.4,3.54,38.94
473,0,FeA,0,4,0,24,6,1,38.94,3.54,38.94
474,0,FeA,0,4,0,24,6,1,42.48,3.54,38.94
475,0,FeA,0,4,0,24,6,1,46.02,3.54,38.94
476,0,FeA,0,4,0,24,6,1,49.56,3.54,38.94
477,0,FeA,0,4,0,24,6,1,53.1,3.54,38.94
478,0,FeA,0,4,0,24,6,1,56.64,3.54,38.94
479,0,FeA,0,4,0,24,6,1,60.18,3.54,38.94
480,0,FeA,0,4,0,24,6,1,63.72,3.54,38.94
481,0,FeA,0,4,0,24,6,1,67.26,3.54,38.94
482,0,FeA,0,4,0,24,6,1,70.8,3.54,38.94
483,0,FeA,0,4,0,24,5,1,74.34,3.54,38.94
484,0,FeA,0,4,0,24,5,1,0,7.08,38.94
485,0,FeA,0,4,0,24,6,1,3.54,7.08,38.94
486,0,FeA,0,4,0,24,6,1,7.08,7.08,38.94
487,0,FeA,0,4,0,24,6,1,10.62,7.08,38.94
488,0,FeA,0,4,0,24,6,1,14.16,7.08,38.94
489,0,FeA,0,4,0,24,6,1,17.7,7.08,38.94
490,0,FeA,0,4,0,24,6,1,21.24,7.08,38.94
491,0,FeA,0,4,0,24,6,1,24.78,7.08,38.94
492,0,FeA,0,4,0,24,6,1,28.32,7.08,38.94
493,0,FeA,0,4,0,24,6,1,31.86,7.08,38.94
494,0,FeA,0,4,0,24,6,1,35.4,7.08,38.94
495,0,FeA,0,4,0,24,6,1,38.94,7.08,38.94
496,0,FeA,0,4,0,24,6,1,42.48,7.08,38.94
497,0,FeA,0,4,0,24,6,1,46.02,7.08,38.94
498,0,FeA,0,4,0,24,6,1,49.56,7.08,38.94
499,0,FeA,0,4,0,24,6,1,53.1,7.08,38.94
500,0,FeA,0,4,0,24,6,1,56.64,7.08,38.94
501,0,FeA,0,4,0,24,6,1,60.18,7.08,38.94
502,0,FeA,0,4,0,24,6,1,63.72,7.08,38.94
503,0,FeA,0,4,0,24,6,1,67.26,7.08,38.94
504,0,FeA,0,4,0,24,6,1,70.8,7.08,38.94
505,0,FeA,0,4,0,24,5,1,74.34,7.08,38.94
506,0,FeA,0,4,0,24,5,1,0,10.62,38.94
507,0,FeA,0,4,0,24,6,1,3.54,10.62,38.94
508,0,FeA,0,4,0,24,6,1,7.08,10.62,38.94
509,0,FeA,0,4,0,24,6,1,10.62,10.62,38.94
510,0,FeA,0,4,0,24,6,1,14.16,10.62,38.94
511,0,FeA,0,4,0,24,6,1,17.7,10.62,38.94
512,0,FeA,0,4,0,24,6,1,21.24,10.62,38.94
513,0,FeA,0,4,0,24,6,1,24.78,10.62,38.94
514,0,FeA,0,4,0,24,6,1,28.32,10.62,38.94
515,0,FeA,0,4,0,24,6,1,31.86,10.62,38.94
516,0,FeA,0,4,0,24,6,1,35.4,10.62,38.94
517,0,FeA,0,4,0,24,6,1,38.94,10.62,38.94
518,0,FeA,0,4,0,24,6,1,42.48,10.62,38.94
519,0,FeA,0,4,0,24,6,1,46.02,10.62,38.94
520,0,FeA,0,4,0,24,6,1,49.56,10.62,38.94
521,0,FeA,0,4,0,24,6,1,53.1,10.62,38.94
522,0,FeA,0,4,0,24,6,1,56.64,10.62,38.94
523,0,FeA,0,4,0,24,6,1,60.18,10.62,38.94
524,0,FeA,0,4,0,24,6,1,63.72,10.62,38.94
525,0,FeA,0,4,0,24,6,1,67.26,10.62,38.94
526,0,FeA,0,4,0,24,6,1,70.8,10.62,38.94
527,0,FeA,0,4,0,24,5,1,74.34,10.62,38.94
528,0,FeA,0,4,0,24,5,1,0,14.16,38.94
529,0,FeA,0,4,0,24,6,1,3.54,14.16,38.94
530,0,FeA,0,4,0,24,6,1,7.08,14.16,38.94
531,0,FeA,0,4,0,24,6,1,10.62,14.16,38.94
532,0,FeA,0,4,0,24,6,1,14.16,14.16,38.94
533,0,FeA,0,4,0,24,6,1,17.7,14.16,38.94
534,0,FeA,0,4,0,24,6,1,21.24,14.16,38.94
535,0,FeA,0,4,0,24,6,1,24.78,14.16,38.94
536,0,FeA,0,4,0,24,6,1,28.32,14.16,38.94
537,0,FeA,0,4,0,24,6,1,31.86,14.16,38.94
538,0,FeA,0,4,0,24,6,1,35.4,14.16,38.94
539,0,FeA,0,4,0,24,6,1,38.94,14.16,38.94
540,0,FeA,0,4,0,24,6,1,42.48,14.16,38.94
541,0,FeA,0,4,0,24,6,1,46.02,14.16,38.94
542,0,FeA,0,4,0,24,6,1,49.56,14.16,38.94
543,0,FeA,0,4,0,24,6,1,53.1,14.16,38.94
544,0,FeA,0,4,0,24,6,1,56.64,14.16,38.94
545,0,FeA,0,4,0,24,6,1,60.18,14.16,38.94
546,0,FeA,0,4,0,24,6,1,63.72,14.16,38.94
547,0,FeA,0,4,0,24,6,1,67.26,14.16,38.94
548,0,FeA,0,4,0,24,6,1,70.8,14.16,38.94
549,0,FeA,0,4,0,24,5,1,74.34,14.16,38.94
550,0,FeA,0,4,0,24,5,1,0,17.7,38.94
551,0,FeA,0,4,0,24,6,1,3.54,17.7,38.94
552,0,FeA,0,4,0,24,6,1,7.08,17.7,38.94
553,0,FeA,0,4,0,24,6,1,10.62,17.7,38.94
554,0,FeA,0,4,0,24,6,1,14.16,17.7,38.94
555,0,FeA,0,4,0,24,6,1,17.7,17.7,38.94
556,0,FeA,0,4,0,24,6,1,21.24,17.7,38.94
557,0,FeA,0,4,0,24,6,1,24.78,17.7,38.94
558,0,FeA,0,4,0,24,6,1,28.32,17.7,38.94
559,0,FeA,0,4,0,24,6,1,31.86,17.7,38.94
560,0,FeA,0,4,0,24,6,1,35.4,17.7,38.94
561,0,FeA,0,4,0,24,6,1,38.94,17.7,38.94
562,0,FeA,0,4,0,24,6,1,42.48,17.7,38.94
563,0,FeA,0,4,0,24,6,1,46.02,17.7,38.94
564,0,FeA,0,4,0,24,6,1,49.56,17.7,38.94
565,0,FeA,0,4,0,24,6,1,53.1,17.7,38.94
566,0,FeA,0,4,0,24,6,1,56.64,17.7,38.94
567,0,FeA,0,4,0,24,6,1,60.18,17.7,38.94
568,0,FeA,0,4,0,24,6,1,63.72,17.7,38.94
569,0,FeA,0,4,0,24,6,1,67.26,17.7,38.94
570,0,FeA,0,4,0,24,6,1,70.8,17.7,38.94
571,0,FeA,0,4,0,24,5,1,74.34,17.7,38.94
572,0,FeA,0,4,0,24,5,1,0,21.24,38.94
573,0,FeA,0,4,0,24,6,1,3.54,21.24,38.94
574,0,FeA,0,4,0,24,6,1,7.08,21.24,38.94
575,0,FeA,0,4,0,24,6,1,10.62,21.24,38.94
576,0,FeA,0,4,0,24,6,1,14.16,21.24,38.94
577,0,FeA,0,4,0,24,6,1,17.7,21.24,38.94
578,0,FeA,0,4,0,24,6,1,21.24,21.24,38.94
579,0,FeA,0,4,0,24,6,1,24.78,21.24,38.94
580,0,FeA,0,4,0,24,6,1,28.32,21.24,38.94
581,0,FeA,0,4,0,24,6,1,31.86,21.24,38.94
582,0,FeA,0,4,0,24,6,1,35.4,21.24,38.94
583,0,FeA,0,4,0,24,6,1,38.94,21.24,38.94
584,0,FeA,0,4,0,24,6,1,42.48,21.24,38.94
585,0,FeA,0,4,0,24,6,1,46.02,21.24,38.94
586,0,FeA,0,4,0,24,6,1,49.56,21.24,38.94
587,0,FeA,0,4,0,24,6,1,53.1,21.24,38.94
588,0,FeA,0,4,0,24,6,1,56.64,21.24,38.94
589,0,FeA,0,4,0,24,6,1,60.18,21.24,38.94
590,0,FeA,0,4,0,24,6,1,63.72,21.24,38.94
591,0,FeA,0,4,0,24,6,1,67.26,21.24,38.94
592,0,FeA,0,4,0,24,6,1,70.8,21.24,38.94
593,0,FeA,0,4,0,24,5,1,74.34,21.24,38.94
594,0,FeA,0,4,0,24,5,1,0,24.78,38.94
595,0,FeA,0,4,0,24,6,1,3.54,24.78,38.94
596,0,FeA,0,4,0,24,6,1,7.08,24.78,38.94
597,0,FeA,0,4,0,24,6,1,10.62,24.78,38.94
598,0,FeA,0,4,0,24,6,1,14.16,24.78,38.94
599,0,FeA,0,4,0,24,6,1,17.7,24.78,38.94
600,0,FeA,0,4,0,24,6,1,21.24,24.78,38.94
601,0,FeA,0,4,0,24,6,1,24.78,24.78,38.94
602,0,FeA,0,4,0,24,6,1,28.32,24.78,38.94
603,0,FeA,0,4,0,24,6,1,31.86,24.78,38.94
604,0,FeA,0,4,0,24,6,1,35.4,24.78,38.94
605,0,FeA,0,4,0,24,6,1,38.94,24.78,38.94
606,0,FeA,0,4,0,24,6,1,42.48,24.78,38.94
607,0,FeA,0,4,0,24,6,1,46.02,24.78,38.94
608,0,FeA,0,4,0,24,6,1,49.56,24.78,38.94
609,0,FeA,0,4,0,24,6,1,53.1,24.78,38.94
610,0,FeA,0,4,0,24,6,1,56.64,24.78,38.94
611,0,FeA,0,4,0,24,6,1,60.18,24.78,38.94
612,0,FeA,0,4,0,24,6,1,63.72,24.78,38.94
613,0,FeA,0,4,0,24,6,1,67.26,24.78,38.94
614,0,FeA,0,4,0,24,6,1,70.8,24.78,38.94
615,0,FeA,0,4,0,24,5,1,74.34,24.78,38.94
616,0,FeA,0,4,0,24,5,1,0,28.32,38.94
617,0,FeA,0,4,0,24,6,1,3.54,28.32,38.94
618,0,FeA,0,4,0,24,6,1,7.08,28.32,38.94
619,0,FeA,0,4,0,24,6,1,10.62,28.32,38.94
620,0,FeA,0,4,0,24,6,1,14.16,28.32,38.94
621,0,FeA,0,4,0,24,6,1,17.7,28.32,38.94
622,0,FeA,0,4,0,24,6,1,21.24,28.32,38.Fe,,7.08
650,0,FeA,0,4,0,24,6,1,42.48,31.86,7.08
651,0,FeA,0,4,0,24,6,1,46.02,31.86,7.08
652,0,FeA,0,4,0,24,6,1,49.56,31.86,7.08
653,0,FeA,0,4,0,24,6,1,53.1,31.86,7.08
654,0,FeA,0,4,0,24,6,1,56.64,31.86,7.08
655,0,FeA,0,4,0,24,6,1,60.18,31.86,7.08
656,0,FeA,0,4,0,24,6,1,63.72,31.86,7.08
657,0,FeA,0,4,0,24,6,1,67.26,31.86,7.08
658,0,FeA,0,4,0,24,6,1,70.8,31.86,7.08
659,0,FeA,0,4,0,24,5,1,74.34,31.86,7.08
660,0,FeA,0,4,0,24,4,1,0,0,10.62
661,0,FeA,0,4,0,24,5,1,3.54,0,10.62
662,0,FeA,0,4,0,24,5,1,7.08,0,10.62
663,0,FeA,0,4,0,24,5,1,10.62,0,10.62
664,0,FeA,0,4,0,24,5,1,14.16,0,10.62
665,0,FeA,0,4,0,24,5,1,17.7,0,10.62
666,0,FeA,0,4,0,24,5,1,21.24,0,10.62
667,0,FeA,0,4,0,24,5,1,24.78,0,10.62
668,0,FeA,0,4,0,24,5,1,28.32,0,10.62
669,0,FeA,0,4,0,24,5,1,31.86,0,10.62
670,0,FeA,0,4,0,24,5,1,35.4,0,10.62
671,0,FeA,0,4,0,24,5,1,38.94,0,10.62
672,0,FeA,0,4,0,24,5,1,42.48,0,10.62
673,0,FeA,0,4,0,24,5,1,46.02,0,10.62
674,0,FeA,0,4,0,24,5,1,49.56,0,10.62
675,0,FeA,0,4,0,24,5,1,53.1,0,10.62
676,0,FeA,0,4,0,24,5,1,56.64,0,10.62
677,0,FeA,0,4,0,24,5,1,60.18,0,10.62
678,0,FeA,0,4,0,24,5,1,63.72,0,10.62
679,0,FeA,0,4,0,24,5,1,67.26,0,10.62
680,0,FeA,0,4,0,24,5,1,70.8,0,10.62
681,0,FeA,0,4,0,24,4,1,74.34,0,10.62
682,0,FeA,0,4,0,24,5,1,0,3.54,10.62
683,0,FeA,0,4,0,24,6,1,3.54,3.54,10.62
684,0,FeA,0,4,0,24,6,1,7.08,3.54,10.62
685,0,FeA,0,4,0,24,6,1,10.62,3.54,10.62
686,0,FeA,0,4,0,24,6,1,14.16,3.54,10.62
687,0,FeA,0,4,0,24,6,1,17.7,3.54,10.62
688,0,FeA,0,4,0,24,6,1,21.24,3.54,10.62
689,0,FeA,0,4,0,24,6,1,24.78,3.54,10.62
690,0,FeA,0,4,0,24,6,1,28.32,3.54,10.62
691,0,FeA,0,4,0,24,6,1,31.86,3.54,10.62
692,0,FeA,0,4,0,24,6,1,35.4,3.54,10.62
693,0,FeA,0,4,0,24,6,1,38.94,3.54,10.62
694,0,FeA,0,4,0,24,6,1,42.48,3.54,10.62
695,0,FeA,0,4,0,24,6,1,46.02,3.54,10.62
696,0,FeA,0,4,0,24,6,1,49.56,3.54,10.62
697,0,FeA,0,4,0,24,6,1,53.1,3.54,10.62
698,0,FeA,0,4,0,24,6,1,56.64,3.54,10.62
699,0,FeA,0,4,0,24,6,1,60.18,3.54,10.62
700,0,FeA,0,4,0,24,6,1,63.72,3.54,10.62
701,0,FeA,0,4,0,24,6,1,67.26,3.54,10.62
702,0,FeA,0,4,0,24,6,1,70.8,3.54,10.62
703,0,FeA,0,4,0,24,5,1,74.34,3.54,10.62
704,0,FeA,0,4,0,24,5,1,0,7.08,10.62
705,0,FeA,0,4,0,24,6,1,3.54,7.08,10.62
706,0,FeA,0,4,0,24,6,1,7.08,7.08,10.62
707,0,FeA,0,4,0,24,6,1,10.62,7.08,10.62
708,0,FeA,0,4,0,24,6,1,14.16,7.08,10.62
709,0,FeA,0,4,0,24,6,1,17.7,7.08,10.62
710,0,FeA,0,4,0,24,6,1,21.24,7.08,10.62
711,0,FeA,0,4,0,24,6,1,24.78,7.08,10.62
712,0,FeA,0,4,0,24,6,1,28.32,7.08,10.62
713,0,FeA,0,4,0,24,6,1,31.86,7.08,10.62
714,0,FeA,0,4,0,24,6,1,35.4,7.08,10.62
715,0,FeA,0,4,0,24,6,1,38.94,7.08,10.62
716,0,FeA,0,4,0,24,6,1,42.48,7.08,10.62
717,0,FeA,0,4,0,24,6,1,46.02,7.08,10.62
718,0,FeA,0,4,0,24,6,1,49.56,7.08,10.62
719,0,FeA,0,4,0,24,6,1,53.1,7.08,10.62
720,0,FeA,0,4,0,24,6,1,56.64,7.08,10.62
721,0,FeA,0,4,0,24,6,1,60.18,7.08,10.62
722,0,FeA,0,4,0,24,6,1,63.72,7.08,10.62
723,0,FeA,0,4,0,24,6,1,67.26,7.08,10.62
724,0,FeA,0,4,0,24,6,1,70.8,7.08,10.62
725,0,FeA,0,4,0,24,5,1,74.34,7.08,10.62
726,0,FeA,0,4,0,24,5,1,0,10.62,10.62
727,0,FeA,0,4,0,24,6,1,3.54,10.62,10.62
728,0,FeA,0,4,0,24,6,1,7.08,10.62,10.62
729,0,FeA,0,4,0,24,6,1,10.62,10.62,10.62
730,0,FeA,0,4,0,24,6,1,14.16,10.62,10.62
731,0,FeA,0,4,0,24,6,1,17.7,10.62,10.62
732,0,FeA,0,4,0,24,6,1,21.24,10.62,10.62
733,0,FeA,0,4,0,24,6,1,24.78,10.62,10.62
734,0,FeA,0,4,0,24,6,1,28.32,10.62,10.62
735,0,FeA,0,4,0,24,6,1,31.86,10.62,10.62
736,0,FeA,0,4,0,24,6,1,35.4,10.62,10.62
737,0,FeA,0,4,0,24,6,1,38.94,10.62,10.62
738,0,FeA,0,4,0,24,6,1,42.48,10.62,10.62
739,0,FeA,0,4,0,24,6,1,46.02,10.62,10.62
740,0,FeA,0,4,0,24,6,1,49.56,10.62,10.62
741,0,FeA,0,4,0,24,6,1,53.1,10.62,10.62
742,0,FeA,0,4,0,24,6,1,56.64,10.62,10.62
743,0,FeA,0,4,0,24,6,1,60.18,10.62,10.62
744,0,FeA,0,4,0,24,6,1,63.72,10.62,10.62
745,0,FeA,0,4,0,24,6,1,67.26,10.62,10.62
746,0,FeA,0,4,0,24,6,1,70.8,10.62,10.62
747,0,FeA,0,4,0,24,5,1,74.34,10.62,10.62
748,0,FeA,0,4,0,24,5,1,0,14.16,10.62
749,0,FeA,0,4,0,24,6,1,3.54,14.16,10.62
750,0,FeA,0,4,0,24,6,1,7.08,14.16,10.62
751,0,FeA,0,4,0,24,6,1,10.62,14.16,10.62
752,0,FeA,0,4,0,24,6,1,14.16,14.16,10.62
753,0,FeA,0,4,0,24,6,1,17.7,14.16,10.62
754,0,FeA,0,4,0,24,6,1,21.24,14.16,10.62
755,0,FeA,0,4,0,24,6,1,24.78,14.16,10.62
756,0,FeA,0,4,0,24,6,1,28.32,14.16,10.62
757,0,FeA,0,4,0,24,6,1,31.86,14.16,10.62
758,0,FeA,0,4,0,24,6,1,35.4,14.16,10.62
759,0,FeA,0,4,0,24,6,1,38.94,14.16,10.62
760,0,FeA,0,4,0,24,6,1,42.48,14.16,10.62
761,0,FeA,0,4,0,24,6,1,46.02,14.16,10.62
762,0,FeA,0,4,0,24,6,1,49.56,14.16,10.62
763,0,FeA,0,4,0,24,6,1,53.1,14.16,10.62
764,0,FeA,0,4,0,24,6,1,56.64,14.16,10.62
765,0,FeA,0,4,0,24,6,1,60.18,14.16,10.62
766,0,FeA,0,4,0,24,6,1,63.72,14.16,10.62
767,0,FeA,0,4,0,24,6,1,67.26,14.16,10.62
768,0,FeA,0,4,0,24,6,1,70.8,14.16,10.62
769,0,FeA,0,4,0,24,5,1,74.34,14.16,10.62
770,0,FeA,0,4,0,24,5,1,0,17.7,10.62
771,0,FeA,0,4,0,24,6,1,3.54,17.7,10.62
772,0,FeA,0,4,0,24,6,1,7.08,17.7,10.62
773,0,FeA,0,4,0,24,6,1,10.62,17.7,10.62
774,0,FeA,0,4,0,24,6,1,14.16,17.7,10.62
775,0,FeA,0,4,0,24,6,1,17.7,17.7,10.62
776,0,FeA,0,4,0,24,6,1,21.24,17.7,10.62
777,0,FeA,0,4,0,24,6,1,24.78,17.7,10.62
778,0,FeA,0,4,0,24,6,1,28.32,17.7,10.62
779,0,FeA,0,4,0,24,6,1,31.86,17.7,10.62
780,0,FeA,0,4,0,24,6,1,35.4,17.7,10.62
781,0,FeA,0,4,0,24,6,1,38.94,17.7,10.62
782,0,FeA,0,4,0,24,6,1,42.48,17.7,10.62
783,0,FeA,0,4,0,24,6,1,46.02,17.7,10.62
784,0,FeA,0,4,0,24,6,1,49.56,17.7,10.62
785,0,FeA,0,4,0,24,6,1,53.1,17.7,10.62
786,0,FeA,0,4,0,24,6,1,56.64,17.7,10.62
787,0,FeA,0,4,0,24,6,1,60.18,17.7,10.62
788,0,FeA,0,4,0,24,6,1,63.72,17.7,10.62
789,0,FeA,0,4,0,24,6,1,67.26,17.7,10.62
790,0,FeA,0,4,0,24,6,1,70.8,17.7,10.62
791,0,FeA,0,4,0,24,5,1,74.34,17.7,10.62
792,0,FeA,0,4,0,24,5,1,0,21.24,10.62
793,0,FeA,0,4,0,24,6,1,3.54,21.24,10.62
794,0,FeA,0,4,0,24,6,1,7.08,21.24,10.62
795,0,FeA,0,4,0,24,6,1,10.62,21.24,10.62
796,0,FeA,0,4,0,24,6,1,14.16,21.24,10.62
797,0,FeA,0,4,0,24,6,1,17.7,21.24,10.62
798,0,FeA,0,4,0,24,6,1,21.24,21.24,10.62
799,0,FeA,0,4,0,24,6,1,24.78,21.24,10.62
800,0,FeA,0,4,0,24,6,1,28.32,21.24,10.62
801,0,FeA,0,4,0,24,6,1,31.86,21.24,10.62
802,0,FeA,0,4,0,24,6,1,35.4,21.24,10.62
803,0,FeA,0,4,0,24,6,1,38.94,21.24,10.62
804,0,FeA,0,4,0,24,6,1,42.48,21.24,10.62
805,0,FeA,0,4,0,24,6,1,46.02,21.24,10.62
806,0,FeA,0,4,0,24,6,1,49.56,21.24,10.62
807,0,FeA,0,4,0,24,6,1,53.1,21.24,10.62
808,0,FeA,0,4,0,24,6,1,56.64,21.24,10.62
809,0,FeA,0,4,0,24,6,1,60.18,21.24,10.62
810,0,FeA,0,4,0,24,6,1,63.72,21.24,10.62
811,0,FeA,0,4,0,24,6,1,67.26,21.24,10.62
812,0,FeA,0,4,0,24,6,1,70.8,21.24,10.62
813,0,FeA,0,4,0,24,5,1,74.34,21.24,10.62
814,0,FeA,0,4,0,24,5,1,0,24.78,10.62
815,0,FeA,0,4,0,24,6,1,3.54,24.78,10.62
816,0,FeA,0,4,0,24,6,1,7.08,24.78,10.62
817,0,FeA,0,4,0,24,6,1,10.62,24.78,10.62
818,0,FeA,0,4,0,24,6,1,14.16,24.78,10.62
819,0,FeA,0,4,0,24,6,1,17.7,24.78,10.62
820,0,FeA,0,4,0,24,6,1,21.24,24.78,10.62
821,0,FeA,0,4,0,24,6,1,24.78,24.78,10.62
822,0,FeA,0,4,0,24,6,1,28.32,24.78,10.62
823,0,FeA,0,4,0,24,6,1,31.86,24.78,10.62
824,0,FeA,0,4,0,24,6,1,35.4,24.78,10.62
825,0,FeA,0,4,0,24,6,1,38.94,24.78,10.62
826,0,FeA,0,4,0,24,6,1,42.48,24.78,10.62
827,0,FeA,0,4,0,24,6,1,46.02,24.78,10.62
828,0,FeA,0,4,0,24,6,1,49.56,24.78,10.62
829,0,FeA,0,4,0,24,6,1,53.1,24.78,10.62
830,0,FeA,0,4,0,24,6,1,56.64,24.78,10.62
831,0,FeA,0,4,0,24,6,1,60.18,24.78,10.62
832,0,FeA,0,4,0,24,6,1,63.72,24.78,10.62
833,0,FeA,0,4,0,24,6,1,67.26,24.78,10.62
834,0,FeA,0,4,0,24,6,1,70.8,24.78,10.62
835,0,FeA,0,4,0,24,5,1,74.34,24.78,10.62
836,0,FeA,0,4,0,24,5,1,0,28.32,10.62
837,0,FeA,0,4,0,24,6,1,3.54,28.32,10.62
838,0,FeA,0,4,0,24,6,1,7.08,28.32,10.62
839,0,FeA,0,4,0,24,6,1,10.62,28.32,10.62
840,0,FeA,0,4,0,24,6,1,14.16,28.32,10.62
841,0,FeA,0,4,0,24,6,1,17.7,28.32,10.62
842,0,FeA,0,4,0,24,6,1,21.24,28.32,10.62
843,0,FeA,0,4,0,24,6,1,24.78,28.32,10.62
844,0,FeA,0,4,0,24,6,1,28.32,28.32,10.62
845,0,FeA,0,4,0,24,6,1,31.86,28.32,10.62
846,0,FeA,0,4,0,24,6,1,35.4,28.32,10.62
847,0,FeA,0,4,0,24,6,1,38.94,28.32,10.62
848,0,FeA,0,4,0,24,6,1,42.48,28.32,10.62
849,0,FeA,0,4,0,24,6,1,46.02,28.32,10.62
850,0,FeA,0,4,0,24,6,1,49.56,28.32,10.62
851,0,FeA,0,4,0,24,6,1,53.1,28.32,10.62
852,0,FeA,0,4,0,24,6,1,56.64,28.32,10.62
853,0,FeA,0,4,0,24,6,1,60.18,28.32,10.62
854,0,FeA,0,4,0,24,6,1,63.72,28.32,10.62
855,0,FeA,0,4,0,24,6,1,67.26,28.,2010.62
856,0,FeA,0,4,0,24,6,1,70.8,28.32,10.62
857,0,FeA,0,4,0,24,5,1,74.34,28.32,10.62
858,0,FeA,0,4,0,24,5,1,0,31.86,10.62
859,0,FeA,0,4,0,24,6,1,3.54,31.86,10.62
860,0,FeA,0,4,0,24,6,1,7.08,31.86,10.62
861,0,FeA,0,4,0,24,6,1,10.62,31.86,10.62
862,0,FeA,0,4,0,24,6,1,14.16,31.86,10.62
863,0,FeA,0,4,0,24,6,1,17.7,31.86,10.62
864,0,FeA,0,4,0,24,6,1,21.24,31.86,10.62
865,0,FeA,0,4,0,24,6,1,24.78,31.86,10.62
866,0,FeA,0,4,0,24,6,1,28.32,31.86,10.62
867,0,FeA,0,4,0,24,6,1,31.86,31.86,10.62
868,0,FeA,0,4,0,24,6,1,35.4,31.86,10.62
869,0,FeA,0,4,0,24,6,1,38.94,31.86,10.62
870,0,FeA,0,4,0,24,6,1,42.48,31.86,10.62
871,0,FeA,0,4,0,24,6,1,46.02,31.86,10.62
872,0,FeA,0,4,0,24,6,1,49.56,31.86,10.62
873,0,FeA,0,4,0,24,6,1,53.1,31.86,10.62
874,0,FeA,0,4,0,24,6,1,56.64,31.86,10.62
875,0,FeA,0,4,0,24,6,1,60.18,31.86,10.62
876,0,FeA,0,4,0,24,6,1,63.72,31.86,10.62
877,0,FeA,0,4,0,24,6,1,67.26,31.86,10.62
878,0,FeA,0,4,0,24,6,1,70.8,31.86,10.62
879,0,FeA,0,4,0,24,5,1,74.34,31.86,10.62
880,0,FeA,0,4,0,24,4,1,0,0,14.16
881,0,FeA,0,4,0,24,5,1,3.54,0,14.16
882,0,FeA,0,4,0,24,5,1,7.08,0,14.16
883,0,FeA,0,4,0,24,5,1,10.62,0,14.16
884,0,FeA,0,4,0,24,5,1,14.16,0,14.16
885,0,FeA,0,4,0,24,5,1,17.7,0,14.16
886,0,FeA,0,4,0,24,5,1,21.24,0,14.16
887,0,FeA,0,4,0,24,5,1,24.78,0,14.16
888,0,FeA,0,4,0,24,5,1,28.32,0,14.16
889,0,FeA,0,4,0,24,5,1,31.86,0,14.16
890,0,FeA,0,4,0,24,5,1,35.4,0,14.16
891,0,FeA,0,4,0,24,5,1,38.94,0,14.16
892,0,FeA,0,4,0,24,5,1,42.48,0,14.16
893,0,FeA,0,4,0,24,5,1,46.02,0,14.16
894,0,FeA,0,4,0,24,5,1,49.56,0,14.16
895,0,FeA,0,4,0,24,5,1,53.1,0,14.16
896,0,FeA,0,4,0,24,5,1,56.64,0,14.16
897,0,FeA,0,4,0,24,5,1,60.18,0,14.16
898,0,FeA,0,4,0,24,5,1,63.72,0,14.16
899,0,FeA,0,4,0,24,5,1,67.26,0,14.16
900,0,FeA,0,4,0,24,5,1,70.8,0,14.16
901,0,FeA,0,4,0,24,4,1,74.34,0,14.16
902,0,FeA,0,4,0,24,5,1,0,3.54,14.16
903,0,FeA,0,4,0,24,6,1,3.54,3.54,14.16
904,0,FeA,0,4,0,24,6,1,7.08,3.54,14.16
905,0,FeA,0,4,0,24,6,1,10.62,3.54,14.16
906,0,FeA,0,4,0,24,6,1,14.16,3.54,14.16
907,0,FeA,0,4,0,24,6,1,17.7,3.54,14.16
908,0,FeA,0,4,0,24,6,1,21.24,3.54,14.16
